,Unnamed: 0,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,5,,,6,,K.Kuzma o33.5 Pts+Rebs+Ast,JoeDellera,-121,0.35,0.6392561983471073,0,Washington Wizards,K.Kuzma,Los Angeles Clippers,0.0,0.2892561983471073,,,,,,
