,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,10.0,10,10,T.McConnell o4.5 Rebs,JoeDellera,120,0.35,0.77,0,Indiana Pacers,T.McConnell,Oklahoma City Thunder,0.0,0.42,0.1860465116279069,0.0,1.0,1.0,0.5,0.0
13,20.0,20,20,B.Adebayo o9.5 Rebs,JoeDellera,-140,0.65,1.1142857142857143,0,Miami Heat,B.Adebayo,New Orleans Pelicans,0.0,0.4642857142857143,0.5609756097560976,1.0,0.8,1.0,0.7,1.0
10,,10,10,T.McConnell o4.5 Rebs,JoeDellera,120,0.35,0.77,0,Indiana Pacers,T.McConnell,Oklahoma City Thunder,0.0,0.42,,,,,,
20,,20,20,B.Adebayo o9.5 Rebs,JoeDellera,-140,0.65,1.1142857142857143,0,Miami Heat,B.Adebayo,New Orleans Pelicans,0.0,0.4642857142857143,,,,,,
