,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,16,J.Jackson o3.5 Blk,Memphis Grizzlies,JoeDellera,200,0.25,0.75,19.8394,J.Jackson,Los Angeles Lakers,0,0.5
1,17,J.Jackson o2.5 Blk,Memphis Grizzlies,JoeDellera,-150,1.0,1.6666666666666663,0.0,J.Jackson,Los Angeles Lakers,0,0.6666666666666665
