,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,9,T.McConnell o11.5 Rebs+Ast,Indiana Pacers,JoeDellera,-110,1.0,1.9090909090909087,0.0,T.McConnell,Denver Nuggets,0,0.9090909090909092
