Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Daniels u5.5 Ast,PvB_Bets,Atlanta Hawks,Phoenix Suns,1.0,0.8235294117647058,1,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,D.Daniels
D.Daniels u5.5 Ast,Markus_Markets,Atlanta Hawks,Phoenix Suns,1.0,0.8235294117647058,1,0.6,1,0.7,1,-125,1.0,1.8,0.8,D.Daniels
B.Beal o3.5 Ast,TopShelfAction,Phoenix Suns,Atlanta Hawks,0.0,0.4642857142857143,0,0.6,1,0.5,0,123,0.7,1.561,0.861,B.Beal
D.Daniels u4.5 Ast,TopShelfAction,Atlanta Hawks,Phoenix Suns,1.0,0.7647058823529411,1,0.6,1,0.6,1,105,0.5,1.025,0.5249999999999999,D.Daniels
S.Henderson o4.5 Ast,TopShelfAction,Portland Trail Blazers,Brooklyn Nets,1.0,0.5483870967741935,1,0.2,0,0.5,0,-115,0.9,1.6826086956521735,0.7826086956521737,S.Henderson
Z.LaVine o2.5 3pt M,MJCLocks,Chicago Bulls,New Orleans Pelicans,1.0,0.6470588235294118,1,0.8,1,0.7,1,-135,1.0,1.7407407407407407,0.7407407407407407,Z.LaVine
K.Irving o2.5 3pt M,TopShelfAction,Dallas Mavericks,Denver Nuggets,1.0,0.6,1,0.6,1,0.6,1,-120,0.8,1.4666666666666668,0.6666666666666667,K.Irving
D.Hunter u2.5 3pt M,TopShelfAction,Atlanta Hawks,Phoenix Suns,1.0,0.4074074074074074,0,0.4,0,0.4,0,-112,0.9,1.7035714285714283,0.8035714285714285,D.Hunter
K.Irving o2.5 3pt M,JCBetsNFL,Dallas Mavericks,Denver Nuggets,1.0,0.6,1,0.6,1,0.6,1,-139,1.39,2.39,0.9999999999999998,K.Irving
D.Booker o2.5 3pt M,JCBetsNFL,Phoenix Suns,Atlanta Hawks,0.0,0.4848484848484848,0,0.4,0,0.4,0,-145,1.45,2.45,1.0000000000000002,D.Booker
C.McCollum o2.5 3pt M,JCBetsNFL,New Orleans Pelicans,Chicago Bulls,0.0,0.6296296296296297,1,0.6,1,0.6,1,-165,1.65,2.65,1.0,C.McCollum
C.White o2.5 3pt M,JCBetsNFL,Chicago Bulls,New Orleans Pelicans,1.0,0.5277777777777778,1,0.8,1,0.5,0,-150,1.5,2.5,1.0,C.White
Z.LaVine o2.5 3pt M,TopShelfAction,Chicago Bulls,New Orleans Pelicans,1.0,0.6470588235294118,1,0.8,1,0.7,1,-130,0.9,1.5923076923076922,0.6923076923076922,Z.LaVine
T.Young u3.5 3pt M,TopShelfAction,Atlanta Hawks,Phoenix Suns,1.0,0.6666666666666666,1,0.6,1,0.5,0,-140,0.8,1.3714285714285717,0.5714285714285716,T.Young
K.Thompson u18.5 Pts+Ast,Rotowire Prizepicks,Dallas Mavericks,Denver Nuggets,1.0,0.6176470588235294,1,0.6,1,0.8,1,100,1.5,3.0,1.5,K.Thompson
A.Wiggins o8.5 Pts+Ast,Rotowire Prizepicks_duplicate,Oklahoma City Thunder,Philadelphia 76ers,0.0,0.6578947368421053,1,1.0,1,0.8,1,100,1.5,3.0,1.5,A.Wiggins
D.Russell u22.5 Pts+Ast,Rotowire Prizepicks,Brooklyn Nets,Portland Trail Blazers,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,100,1.5,3.0,1.5,D.Russell
D.Daniels u19.5 Pts+Ast,Rotowire Prizepicks,Atlanta Hawks,Phoenix Suns,1.0,0.7647058823529411,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Daniels
N.Jokic o38.5 Pts+Ast,kylemurray03,Denver Nuggets,Dallas Mavericks,0.0,0.6666666666666666,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,N.Jokic
T.Young o34.5 Pts+Ast,Rotowire Prizepicks,Atlanta Hawks,Phoenix Suns,1.0,0.5,0,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Young
B.Simmons o13.5 Pts+Ast,Rotowire Prizepicks,Brooklyn Nets,Portland Trail Blazers,0.0,0.4642857142857143,0,0.6,1,0.6,1,100,1.5,3.0,1.5,B.Simmons
A.Gordon o11.5 Pts+Ast,Rotowire Prizepicks,Denver Nuggets,Dallas Mavericks,0.0,0.8333333333333334,1,0.6,1,0.8,1,100,1.5,3.0,1.5,A.Gordon
G.Antetokounmpo u51.5 Pts+Rebs+Ast,CamIsMoney18,Milwaukee Bucks,Sacramento Kings,1.0,0.6774193548387096,1,0.8,1,0.8,1,-121,1.0,1.826446280991736,0.8264462809917354,G.Antetokounmpo
M.Porter o22.5 Pts+Rebs+Ast,CamIsMoney18,Denver Nuggets,Dallas Mavericks,0.0,0.8421052631578947,1,0.8,1,0.9,1,-120,1.0,1.8333333333333333,0.8333333333333335,M.Porter
D.Daniels u26.5 Pts+Rebs+Ast,CamIsMoney18,Atlanta Hawks,Phoenix Suns,1.0,0.8235294117647058,1,0.8,1,0.9,1,-125,1.0,1.8,0.8,D.Daniels
C.White o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,New Orleans Pelicans,1.0,0.6111111111111112,1,1.0,1,0.8,1,100,1.5,3.0,1.5,C.White
N.Vucevic o31.5 Pts+Rebs+Ast,sandyplashkes,Chicago Bulls,New Orleans Pelicans,1.0,0.7105263157894737,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,N.Vucevic
N.Vucevic o31.5 Pts+Rebs+Ast,LinesAtLunch,Chicago Bulls,New Orleans Pelicans,1.0,0.7105263157894737,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,N.Vucevic
N.Vucevic o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,New Orleans Pelicans,1.0,0.7105263157894737,1,0.6,1,0.7,1,100,1.5,3.0,1.5,N.Vucevic
N.Vucevic o32.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,New Orleans Pelicans,1.0,0.5789473684210527,1,0.6,1,0.4,0,100,1.5,3.0,1.5,N.Vucevic
P.George u34.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Oklahoma City Thunder,1.0,0.7692307692307693,1,0.6,1,0.7,1,100,1.5,3.0,1.5,P.George
P.George u33.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Oklahoma City Thunder,1.0,0.7307692307692307,1,0.6,1,0.7,1,100,1.5,3.0,1.5,P.George
C.Johnson u25.5 Pts+Rebs+Ast,TopShelfAction,Brooklyn Nets,Portland Trail Blazers,0.0,0.46875,0,0.4,0,0.3,0,-110,1.1,2.1,1.0,C.Johnson
A.Simons u31.5 Pts+Rebs+Ast,TopShelfAction,Portland Trail Blazers,Brooklyn Nets,1.0,0.5714285714285714,1,0.4,0,0.5,0,-105,0.9,1.7571428571428571,0.8571428571428571,A.Simons
A.Wiggins o12.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Oklahoma City Thunder,Philadelphia 76ers,0.0,0.6052631578947368,1,1.0,1,0.8,1,100,1.5,3.0,1.5,A.Wiggins
